customerID,Male,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumServices,AverageCharges,TenureBucket,TenureContract,HighPaying,CostPerService,ServiceRatio,PricePerTenureMonth,TenureMonthlyCharge,TenureNumServices
6671-NGWON,False,False,False,False,7,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.35,150.6,False,1,18.825,<1 year,<1 yearMonth-to-month,False,9.4125,0.1111111111111111,16.28125,142.45000000000002,7
0595-ITUDF,True,False,True,True,64,True,True,True,True,True,True,False,False,False,Month-to-month,True,Electronic check,91.8,5960.5,False,6,91.7,5+ years,5+ yearsMonth-to-month,True,13.1,0.6666666666666666,90.28769230769232,5875.2,384
6996-KNSML,False,False,False,False,1,True,False,True,False,False,True,False,False,False,Month-to-month,True,Electronic check,74.9,74.9,True,3,37.45,<1 year,<1 yearMonth-to-month,True,9.3625,0.3333333333333333,0.0,74.9,3
1955-IBMMB,True,False,False,False,59,True,False,False,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.2,1192.3,False,1,19.871666666666663,4-5 years,4-5 yearsTwo year,False,9.935833333333331,0.1111111111111111,19.535,1191.8,59
0096-BXERS,False,False,True,False,6,True,True,True,False,False,False,False,False,False,Month-to-month,False,Electronic check,50.35,314.55,False,3,44.93571428571429,<1 year,<1 yearMonth-to-month,False,11.233928571428573,0.3333333333333333,37.74285714285714,302.1,18
3806-YAZOV,False,False,False,False,3,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,18.8,56.0,False,1,14.0,<1 year,<1 yearMonth-to-month,False,7.0,0.1111111111111111,9.3,56.400000000000006,3
7998-ZLXWN,False,False,True,False,15,True,False,False,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.45,330.8,False,1,20.675,1-2 years,1-2 yearsMonth-to-month,False,10.3375,0.1111111111111111,19.396875,306.75,15
6253-WRFHY,True,False,True,True,13,True,False,True,False,False,False,False,True,True,One year,True,Electronic check,64.75,877.35,False,4,62.66785714285714,1-2 years,1-2 yearsOne year,False,12.53357142857143,0.4444444444444444,58.04285714285714,841.75,52
9133-AYJZG,False,False,False,False,23,True,True,True,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),98.7,2249.1,False,6,93.7125,1-2 years,1-2 yearsMonth-to-month,True,13.3875,0.6666666666666666,89.60000000000001,2270.1,138
2675-OTVVJ,True,True,True,False,31,True,True,True,True,False,False,False,True,False,Month-to-month,False,Electronic check,89.45,2807.65,False,5,87.7390625,2-3 years,2-3 yearsMonth-to-month,True,14.623177083333331,0.5555555555555556,84.94375000000001,2772.9500000000003,155
8680-CGLTP,True,False,False,False,29,True,False,True,True,True,False,True,False,False,One year,True,Electronic check,58.75,1696.2,False,5,56.54,2-3 years,2-3 yearsOne year,False,9.423333333333334,0.5555555555555556,54.58166666666667,1703.75,145
8430-TWCBX,False,False,True,False,49,True,False,False,False,False,False,False,False,False,One year,False,Credit card (automatic),20.7,1032.05,False,1,20.641,4-5 years,4-5 yearsOne year,False,10.3205,0.1111111111111111,20.227,1014.3,49
5018-GWURO,False,False,True,False,56,True,True,True,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),85.6,4902.8,False,4,86.01403508771931,4-5 years,4-5 yearsMonth-to-month,True,17.20280701754386,0.4444444444444444,84.51228070175438,4793.599999999999,224
6741-QRLUP,False,False,False,False,63,True,True,True,True,True,True,True,False,True,Two year,True,Credit card (automatic),80.3,4995.35,False,8,78.05234375,5+ years,5+ yearsTwo year,True,8.672482638888889,0.8888888888888888,76.79765625,5058.9,504
4737-HOBAX,True,False,True,False,63,True,True,True,False,False,True,True,True,True,Two year,False,Credit card (automatic),79.8,5034.05,False,7,78.65703125,5+ years,5+ yearsTwo year,True,9.83212890625,0.7777777777777778,77.41015625,5027.4,441
0537-QYZZN,True,True,True,True,24,True,True,True,True,False,False,False,False,False,Month-to-month,True,Electronic check,79.85,1857.75,False,4,74.31,1-2 years,1-2 yearsMonth-to-month,True,14.862,0.4444444444444444,71.116,1916.4,96
3340-QBBFM,True,True,True,False,36,True,False,True,False,False,True,True,False,False,One year,False,Credit card (automatic),54.1,1992.85,False,4,53.86081081081081,2-3 years,2-3 yearsOne year,False,10.772162162162164,0.4444444444444444,52.398648648648646,1947.6,144
1704-NRWYE,False,True,False,False,9,True,False,True,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.85,751.65,True,3,75.16499999999999,<1 year,<1 yearMonth-to-month,True,18.79125,0.3333333333333333,67.08,727.65,27
2592-SEIFQ,True,False,False,False,3,False,False,True,False,False,False,False,False,False,Month-to-month,False,Electronic check,24.75,66.95,True,1,16.7375,<1 year,<1 yearMonth-to-month,False,8.36875,0.1111111111111111,10.55,74.25,3
8200-KLNYW,False,False,True,False,21,True,False,True,True,False,True,True,True,True,One year,False,Mailed check,80.9,1714.95,False,7,77.95227272727273,1-2 years,1-2 yearsOne year,True,9.744034090909093,0.7777777777777778,74.27499999999999,1698.9,147
3372-CDXFJ,True,False,True,True,13,True,True,False,False,False,False,False,False,False,One year,False,Bank transfer (automatic),24.5,343.6,False,2,24.542857142857144,1-2 years,1-2 yearsOne year,False,8.180952380952382,0.2222222222222222,22.792857142857144,318.5,26
4781-ZXYGU,True,False,True,True,1,True,False,False,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),20.15,20.15,False,1,10.075,<1 year,<1 yearMonth-to-month,False,5.0375,0.1111111111111111,0.0,20.15,1
7632-YUTXB,False,False,True,True,25,True,False,False,False,False,False,False,False,False,One year,False,Mailed check,20.05,520.1,False,1,20.003846153846155,2-3 years,2-3 yearsOne year,False,10.001923076923076,0.1111111111111111,19.232692307692307,501.25,25
2718-YSKCS,True,False,True,True,71,True,False,False,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),19.6,1387.45,False,1,19.27013888888889,5+ years,5+ yearsTwo year,False,9.635069444444444,0.1111111111111111,18.99791666666667,1391.6,71
9896-UYMIE,True,False,False,False,66,True,True,True,True,True,True,True,True,True,One year,True,Bank transfer (automatic),114.3,7383.7,False,9,110.20447761194028,5+ years,5+ yearsOne year,True,11.02044776119403,1.0,108.49850746268656,7543.8,594
0853-NWIFK,False,False,False,False,45,True,False,True,True,True,False,False,True,True,One year,True,Electronic check,100.3,4483.95,False,6,97.47717391304349,3-4 years,3-4 yearsOne year,True,13.92531055900621,0.6666666666666666,95.29673913043476,4513.5,270
8212-CRQXP,False,False,True,False,22,True,False,True,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),80.0,1706.45,False,3,74.19347826086957,1-2 years,1-2 yearsMonth-to-month,True,18.548369565217392,0.3333333333333333,70.71521739130435,1760.0,66
6980-CDGFC,False,False,True,False,67,True,False,False,False,False,False,False,False,False,One year,True,Bank transfer (automatic),20.85,1327.4,False,1,19.52058823529412,5+ years,5+ yearsOne year,False,9.76029411764706,0.1111111111111111,19.2139705882353,1396.95,67
7691-XVTZH,False,False,True,False,68,True,True,True,False,False,True,False,True,False,Two year,True,Bank transfer (automatic),89.95,5974.3,False,5,86.5840579710145,5+ years,5+ yearsTwo year,True,14.430676328502416,0.5555555555555556,85.2804347826087,6116.6,340
2520-SGTTA,False,False,True,True,0,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,20.0,0.0,False,1,0.0,<1 year,<1 yearTwo year,False,0.0,0.1111111111111111,-20.0,0.0,0
7481-ATQQS,False,True,False,False,49,True,True,True,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),90.85,4515.85,True,5,90.317,4-5 years,4-5 yearsMonth-to-month,True,15.052833333333334,0.5555555555555556,88.5,4451.65,245
2277-VWCNI,False,True,False,False,4,True,True,True,False,False,False,False,False,False,Month-to-month,False,Mailed check,48.75,179.85,False,3,35.97,<1 year,<1 yearMonth-to-month,False,8.9925,0.3333333333333333,26.22,195.0,12
1088-CNNKB,True,False,True,False,63,True,True,True,True,True,True,True,False,True,One year,False,Credit card (automatic),80.0,5040.2,False,8,78.753125,5+ years,5+ yearsOne year,True,8.750347222222222,0.8888888888888888,77.503125,5040.0,504
8642-GVWRF,False,False,True,False,2,True,False,True,False,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),79.7,165.0,True,4,55.0,<1 year,<1 yearMonth-to-month,True,11.0,0.4444444444444444,28.433333333333334,159.4,8
1930-BZLHI,True,False,False,False,21,True,False,False,False,False,False,False,False,False,One year,True,Mailed check,20.35,422.7,False,1,19.213636363636365,1-2 years,1-2 yearsOne year,False,9.606818181818182,0.1111111111111111,18.28863636363636,427.35,21
3400-ESFUW,True,False,True,True,55,True,False,True,True,True,False,True,False,False,Two year,False,Bank transfer (automatic),57.55,3046.4,True,5,54.4,4-5 years,4-5 yearsTwo year,False,9.066666666666666,0.5555555555555556,53.37232142857143,3165.25,275
5868-YTYKS,True,False,False,True,1,True,False,False,False,False,False,False,False,False,Month-to-month,True,Mailed check,20.25,20.25,False,1,10.125,<1 year,<1 yearMonth-to-month,False,5.0625,0.1111111111111111,0.0,20.25,1
3525-DVKFN,False,False,False,False,17,True,False,False,False,False,False,False,False,False,Two year,False,Mailed check,19.4,358.05,False,1,19.891666666666666,1-2 years,1-2 yearsTwo year,False,9.945833333333333,0.1111111111111111,18.81388888888889,329.79999999999995,17
1482-OXZSY,True,False,False,False,30,True,True,True,True,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),100.4,2936.25,False,6,94.71774193548389,2-3 years,2-3 yearsMonth-to-month,True,13.531105990783413,0.6666666666666666,91.4790322580645,3012.0,180
0377-JBKKT,True,False,True,True,22,True,False,True,True,True,False,True,False,False,Month-to-month,True,Mailed check,57.95,1271.8,False,5,55.29565217391304,1-2 years,1-2 yearsMonth-to-month,False,9.215942028985507,0.5555555555555556,52.77608695652174,1274.9,110
5778-BVOFB,False,False,False,False,9,True,False,True,False,False,False,True,True,False,Month-to-month,True,Bank transfer (automatic),59.5,530.05,False,4,53.005,<1 year,<1 yearMonth-to-month,False,10.601,0.4444444444444444,47.05499999999999,535.5,36
3373-YZZYM,True,False,True,True,1,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.2,19.2,False,1,9.6,<1 year,<1 yearMonth-to-month,False,4.8,0.1111111111111111,0.0,19.2,1
2057-ZBLPD,False,False,True,False,21,True,True,True,False,False,False,False,False,True,Month-to-month,True,Electronic check,86.5,1808.7,True,4,82.21363636363637,1-2 years,1-2 yearsMonth-to-month,True,16.442727272727275,0.4444444444444444,78.28181818181818,1816.5,84
0228-MAUWC,True,False,False,False,19,True,True,True,False,False,True,True,False,False,Month-to-month,False,Electronic check,59.55,1144.6,False,5,57.23,1-2 years,1-2 yearsMonth-to-month,False,9.538333333333332,0.5555555555555556,54.2525,1131.45,95
5502-RLUYV,False,False,True,True,69,True,True,True,False,True,True,False,True,True,Month-to-month,True,Electronic check,103.95,7446.9,True,7,106.38428571428572,5+ years,5+ yearsMonth-to-month,True,13.298035714285714,0.7777777777777778,104.89928571428572,7172.55,483
0023-HGHWL,True,True,False,False,1,False,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.1,25.1,True,1,12.55,<1 year,<1 yearMonth-to-month,False,6.275,0.1111111111111111,0.0,25.1,1
7663-YJHSN,False,False,True,False,72,True,True,True,True,True,True,True,True,False,Two year,True,Bank transfer (automatic),103.95,7556.9,False,8,103.51917808219176,5+ years,5+ yearsTwo year,True,11.502130898021308,0.8888888888888888,102.09520547945203,7484.400000000001,576
4915-BFSXL,True,False,True,True,70,True,True,True,True,False,True,False,True,False,Two year,False,Credit card (automatic),68.95,4858.7,False,6,68.43239436619719,5+ years,5+ yearsTwo year,False,9.77605633802817,0.6666666666666666,67.46126760563381,4826.5,420
3086-RUCRN,False,False,False,False,66,True,True,True,True,True,True,True,False,True,Month-to-month,True,Bank transfer (automatic),103.1,6595.0,False,8,98.43283582089552,5+ years,5+ yearsMonth-to-month,True,10.93698175787728,0.8888888888888888,96.89402985074626,6804.599999999999,528
5215-LNLDJ,False,False,True,True,7,False,False,True,False,False,False,False,False,False,Month-to-month,True,Electronic check,24.7,149.05,False,1,18.63125,<1 year,<1 yearMonth-to-month,False,9.315625,0.1111111111111111,15.54375,172.9,7
7576-JMYWV,False,True,True,True,46,True,True,True,True,True,False,True,True,True,Month-to-month,True,Electronic check,110.2,4972.1,False,8,105.78936170212766,3-4 years,3-4 yearsMonth-to-month,True,11.754373522458629,0.8888888888888888,103.44468085106384,5069.2,368
9039-RBEEE,True,False,False,False,39,False,False,True,True,True,False,True,True,False,Month-to-month,True,Credit card (automatic),48.95,1880.85,True,5,47.02125,3-4 years,3-4 yearsMonth-to-month,False,7.836874999999999,0.5555555555555556,45.7975,1909.05,195
0257-KXZGU,False,False,True,True,32,True,True,True,False,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),62.45,2045.55,False,5,61.98636363636364,2-3 years,2-3 yearsMonth-to-month,False,10.331060606060603,0.5555555555555556,60.093939393939394,1998.4,160
1307-ATKGB,True,False,False,False,24,True,False,True,False,True,True,False,False,True,Month-to-month,True,Electronic check,89.55,2187.15,False,5,87.486,1-2 years,1-2 yearsMonth-to-month,True,14.581,0.5555555555555556,83.904,2149.2,120
8417-FMLZI,True,False,True,True,6,True,False,True,False,True,False,False,False,True,Month-to-month,True,Credit card (automatic),83.55,477.55,True,4,68.22142857142858,<1 year,<1 yearMonth-to-month,True,13.644285714285717,0.4444444444444444,56.285714285714285,501.3,24
3714-XPXBW,False,False,False,False,37,True,True,True,True,True,True,True,True,False,Month-to-month,True,Credit card (automatic),78.9,2976.95,False,8,78.34078947368421,3-4 years,3-4 yearsMonth-to-month,True,8.704532163742691,0.8888888888888888,76.26447368421051,2919.3,296
1850-AKQEP,True,False,False,True,8,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.35,178.7,False,1,19.855555555555554,<1 year,<1 yearMonth-to-month,False,9.927777777777775,0.1111111111111111,17.594444444444445,162.8,8
2824-DXNKN,False,False,True,True,72,True,True,True,True,False,True,False,True,False,Two year,True,Bank transfer (automatic),71.45,5025.85,False,6,68.84726027397261,5+ years,5+ yearsTwo year,True,9.8353228962818,0.6666666666666666,67.86849315068494,5144.400000000001,432
5227-JSCFE,True,True,True,False,71,False,False,True,True,True,True,True,False,False,Two year,False,Credit card (automatic),46.35,3353.4,False,5,46.575,5+ years,5+ yearsTwo year,False,7.7625,0.5555555555555556,45.931250000000006,3290.85,355
0848-ZGQIJ,False,False,True,False,16,True,False,True,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),94.65,1461.15,False,5,85.95,1-2 years,1-2 yearsMonth-to-month,True,14.325,0.5555555555555556,80.38235294117646,1514.4,80
3621-CHYVB,False,False,True,False,57,False,False,True,True,False,True,True,False,True,Month-to-month,True,Bank transfer (automatic),49.9,2782.4,False,5,47.97241379310345,4-5 years,4-5 yearsMonth-to-month,False,7.995402298850575,0.5555555555555556,47.11206896551724,2844.3,285
8042-RNLKO,True,False,False,False,66,True,True,False,False,False,False,False,False,False,One year,False,Bank transfer (automatic),25.45,1699.15,False,2,25.36044776119403,5+ years,5+ yearsOne year,False,8.453482587064677,0.2222222222222222,24.98059701492537,1679.7,132
1792-UXAFY,False,True,False,False,17,True,False,True,False,True,True,False,True,False,Month-to-month,True,Electronic check,89.15,1496.9,True,5,83.16111111111111,1-2 years,1-2 yearsMonth-to-month,True,13.860185185185186,0.5555555555555556,78.20833333333333,1515.5500000000002,85
5372-FBKBN,False,False,False,True,21,True,False,False,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.75,452.2,False,1,20.55454545454545,1-2 years,1-2 yearsMonth-to-month,False,10.277272727272727,0.1111111111111111,19.611363636363635,435.75,21
0420-TXVSG,True,False,True,False,66,True,True,True,True,True,True,False,False,False,Two year,True,Credit card (automatic),66.1,4428.45,False,6,66.09626865671642,5+ years,5+ yearsTwo year,False,9.442324093816632,0.6666666666666666,65.10970149253731,4362.599999999999,396
